id,jenis_makanan,nama_makanan,kalori,protein,lemak,karbohidrat,source,protein_per_calorie,fat_per_calorie,carb_per_calorie,protein_fat_ratio,macro_balance_score
1852,dish,kelepon,214.0,5.4,5.4,40.2,kaggle,0.025233644741898858,0.025233644741898858,0.18785046641191372,0.9999998148148491,0.6783357387543548
1853,komponen,kelewih,111.0,1.5,0.3,27.2,kaggle,0.01351351339177015,0.00270270267835403,0.24504504283743206,4.999983333388889,0.5721512362157779
1855,komponen,kemang,48.0,1.0,0.2,11.9,kaggle,0.020833332899305567,0.004166666579861113,0.24791666150173625,4.999975000124999,0.592605051539218
1857,komponen,kembang turi,44.0,1.8,0.6,9.6,kaggle,0.04090908997933887,0.013636363326446289,0.21818181322314062,2.9999950000083335,0.6675010442789999
1859,komponen,kenari,657.0,15.0,66.0,13.0,kaggle,0.022831050193560045,0.1004566208516642,0.01978691016775204,0.22727272382920116,0.7390784093737992
1861,komponen,kentang,83.0,2.0,0.1,19.1,kaggle,0.02409638525185078,0.001204819262592539,0.23012047915517497,19.99980000199998,0.5969748212242001
1862,komponen,kentang hitam,142.0,0.9,0.4,33.7,kaggle,0.006338028124380084,0.0028169013886133708,0.2373239419906765,2.2499943750140625,0.5548212415398428
1863,komponen,keong,64.0,12.0,1.0,2.0,kaggle,0.18749999707031256,0.015624999755859379,0.031249999511718758,11.999988000012001,0.6688963460944146
1864,komponen,kepala susu krim,204.0,2.6,20.0,4.0,kaggle,0.012745097976739717,0.09803921520569012,0.019607843041138023,0.12999999350000033,0.7032640724022122
1865,komponen,kepiting,151.0,13.8,3.8,14.1,kaggle,0.09139072787158459,0.02516556274724793,0.09337748282531469,3.6315779916900026,0.8490118893549585
1866,komponen,kerang,59.0,18.0,1.1,3.6,kaggle,0.3050847405917841,0.01864406748060903,0.06101694811835682,16.36362148761683,0.6719055559861413
1885,komponen,kerupuk aci,350.0,0.5,0.2,85.9,kaggle,0.001428571424489796,0.0005714285697959184,0.24542857072734695,2.4999875000624994,0.5343089754593497
1887,komponen,kerupuk ikan berpati,342.0,16.0,0.4,65.6,kaggle,0.04678362559419993,0.0011695906398549983,0.19181286493621968,39.99990000025,0.6609999813794101
1891,komponen,kerupuk kulit kerbau,422.0,83.0,4.0,0.0,kaggle,0.19668246398890413,0.00947867296332068,0.0,20.749994812501296,0.560704953040273
1892,dish,kerupuk melinjo mentah,345.0,12.0,1.5,71.5,kaggle,0.034782608594833016,0.004347826074354127,0.20724637621088007,7.999994666670223,0.6373768090378026
1893,dish,kerupuk melinjo tebal goreng asin,431.0,11.1,16.2,63.0,kaggle,0.025754060265071786,0.03758700687334801,0.14617169339635339,0.6851851428898059,0.741342217876902
1894,dish,kerupuk melinjo tebal goreng manis,439.0,10.0,16.4,65.7,kaggle,0.02277904322829375,0.03735763089440175,0.14965831400988996,0.609756060380728,0.7297907202573973
1895,dish,kerupuk melinjo tipis goreng,485.0,11.5,24.5,59.1,kaggle,0.023711340157296205,0.05051546381337018,0.12185566985184398,0.4693877359433577,0.788764763525023
1897,komponen,kerupuk sayong,46.7,17.3,17.3,81.3,kaggle,0.37044967086831543,0.37044967086831543,1.740899320323355,0.9999999421965351,0.7396903422724244
1898,komponen,kerupuk udang,340.0,30.0,30.0,52.0,kaggle,0.08823529385813149,0.08823529385813149,0.15294117602076124,0.9999999666666678,0.9074026834160474
1899,komponen,kerupuk udang berpati,359.0,17.2,68.2,332.0,kaggle,0.047910863376292856,0.18997214431762635,0.9247910837749552,0.2521994097917975,0.6694836761173344
1902,komponen,kesemek,78.0,0.8,0.4,20.0,kaggle,0.01025641012491782,0.00512820506245891,0.25641025312294546,1.9999950000125002,0.5685516255058491
1905,komponen,ketapang,340.0,11.0,11.0,54.0,kaggle,0.03235294108131488,0.03235294108131488,0.1588235289446367,0.9999999090909174,0.7332842842892847
1906,komponen,ketela pohon kuning,157.0,0.8,0.3,37.9,kaggle,0.005095541368818208,0.001910828013306828,0.2414012723477626,2.6666577778074076,0.5485091780495414
1907,komponen,ketela singkong segar,154.0,1.0,0.3,36.8,kaggle,0.006493506451340867,0.0019480519354022601,0.2389610374093439,3.3333222222592593,0.5526595957618945
1909,komponen,ketimun,12.0,0.7,0.1,2.7,kaggle,0.058333328472222626,0.008333332638888948,0.2249999812500016,6.999930000699992,0.6824127237993701
1912,komponen,ketumbar,404.0,14.1,16.1,54.2,kaggle,0.034900990012621314,0.03985148504987256,0.13415841550950888,0.8757763431194816,0.7813981934579928
1914,dish,ketupat tahu,109.6,2.6,2.6,18.6,kaggle,0.023722627520778947,0.023722627520778947,0.1697080276486494,0.9999996153847632,0.6830893977875416
1917,komponen,kokosan,86.0,1.6,0.2,13.0,kaggle,0.018604650946457548,0.0023255813683071935,0.15116278893996757,7.999960000199999,0.6126649941134115
1919,komponen,kool kembang,25.0,2.4,0.2,4.9,kaggle,0.09599999616000014,0.007999999680000014,0.19599999216000033,11.999940000299997,0.7439907409081836
1920,komponen,kool merah kool putih,24.0,1.4,0.2,5.3,kaggle,0.058333330902777876,0.008333332986111126,0.2208333241319448,6.999965000174998,0.6844704194626486
1921,komponen,kopi bagian yang larut,352.0,17.4,1.3,69.0,kaggle,0.049431818041386875,0.0036931818076898246,0.19602272671584453,13.384605088765316,0.6707269122907213
1924,komponen,koro benguk biji,332.0,24.0,3.0,55.0,kaggle,0.0722891564087676,0.00903614455109595,0.16566265010342576,7.999997333334222,0.7395200106731579
1925,komponen,koro benguk tempe,141.0,10.2,1.3,23.2,kaggle,0.07234042501886223,0.009219858090639304,0.16453900592525528,7.84614781065553,0.740844002897904
1926,komponen,koro kerupuk biji,125.0,8.3,0.7,22.1,kaggle,0.06639999946880001,0.0055999999552,0.17679999858560003,11.857125918391546,0.7151803732012397
1927,komponen,koro loke biji,33.0,2.7,0.2,7.9,kaggle,0.08181817933884306,0.006060605876951338,0.23939393213957785,13.499932500337499,0.7030293168537056
1928,komponen,koro roway biji,344.0,12.5,2.1,69.4,kaggle,0.036337209196694156,0.006104651145044619,0.201744185460046,5.952378117915181,0.6478510523509833
1929,komponen,koro wedus biji,338.0,22.2,1.5,61.0,kaggle,0.06568047317846014,0.004437869809355415,0.1804733722471202,14.79999013333991,0.7088244719372203
1930,komponen,koro wedus buah muda,38.0,3.0,0.3,7.9,kaggle,0.07894736634349037,0.007894736634349036,0.2078947313711913,9.999966666777778,0.7191321252999041
1936,dish,kripik tempe goreng,542.0,40.3,42.4,11.5,kaggle,0.07435424340525047,0.07822878214348933,0.0212177121379747,0.9504716756964228,0.8503448247138075
1937,komponen,krokot,21.0,1.7,0.4,3.8,kaggle,0.08095237709750584,0.01904761814058961,0.1809523723356013,4.249989375026562,0.7625773854299357
1938,komponen,kucai,45.0,2.2,0.3,10.3,kaggle,0.048888887802469166,0.006666666518518522,0.22888888380246927,7.333308888970372,0.6612380524349649
1939,komponen,kucai muda lokio,42.0,3.8,0.6,7.8,kaggle,0.09047618832199551,0.01428571394557824,0.18571428129251713,6.33332277779537,0.7585713438866173
1942,dish,kue apem,186.7,1.6,1.6,39.6,kaggle,0.008569898186556518,0.008569898186556518,0.21210498011727383,0.9999993750003907,0.5814632759331961
1944,dish,kue bugis,240.0,1.0,4.0,54.0,kaggle,0.004166666649305556,0.016666666597222223,0.2249999990625,0.24999993750001562,0.5879965050055472
1947,dish,kue koya,366.0,4.2,4.3,7.9,kaggle,0.011475409804711996,0.011748633847681328,0.021584699394577325,0.9767439588967538,0.895054222411174
1949,dish,kue mangkok,182.0,1.0,1.0,40.4,kaggle,0.0054945054643159045,0.0054945054643159045,0.2219780207583625,0.9999990000010001,0.561949572661164
1950,dish,kue pacar cina,126.7,0.7,0.7,57.3,kaggle,0.005524861834847183,0.005524861834847183,0.45224940448106227,0.9999985714306122,0.545460036170828
1951,dish,kue pia,296.0,1.4,1.4,66.4,kaggle,0.004729729713750913,0.004729729713750913,0.2243243235664719,0.999999285714796,0.5572067362511985
1954,dish,kue satu,393.3,2.7,2.7,79.3,kaggle,0.0068649885408975635,0.0068649885408975635,0.2016272560345099,0.9999996296297667,0.5736766671476621
1955,dish,kue semprong,380.0,1.0,1.0,92.0,kaggle,0.002631578940443213,0.002631578940443213,0.24210526252077563,0.9999990000010001,0.5436403043405971
1957,dish,kue talam,180.0,5.0,5.0,32.0,kaggle,0.02777777762345679,0.02777777762345679,0.17777777679012347,0.99999980000004,0.6969542366343369
1958,dish,kue tambang,512.0,26.0,26.0,60.4,kaggle,0.05078124990081787,0.05078124990081787,0.11796874976959228,0.9999999615384629,0.8557267302917128
1962,komponen,kunyit,63.0,2.0,2.7,9.1,kaggle,0.031746031242126486,0.04285714217687076,0.1444444421516755,0.7407404663924197,0.7684936651303337
1963,komponen,kurakura,83.0,19.1,0.2,0.0,kaggle,0.23012047915517497,0.002409638525185078,0.0,95.49952250238749,0.5359037280434291
1966,komponen,labu air,17.0,0.6,0.2,3.8,kaggle,0.03529411557093438,0.01176470519031146,0.2235293986159177,2.9999850000749992,0.6497667833740703
1968,komponen,labu siam,26.0,0.6,0.1,6.7,kaggle,0.023076922189349144,0.003846153698224858,0.25769229778106545,5.999940000599993,0.5945445476336725
1970,dish,laksa,166.3,2.7,3.9,29.5,kaggle,0.016235718483248836,0.023451593364692762,0.1773902575021632,0.692307514792945,0.6576035845665216
1971,komponen,lamtoro pete cina biji muda,85.0,5.7,0.3,15.4,kaggle,0.06705882274048444,0.0035294117231833913,0.18117646845674745,18.99993666687778,0.7080696012872777
1972,komponen,lamtoro biji tua,148.0,10.6,0.5,26.2,kaggle,0.07162162113769174,0.0033783783555514976,0.17702702583089847,21.199957600084797,0.7165746559945985
1973,komponen,lamtoro tempe,142.0,11.0,2.5,20.4,kaggle,0.0774647881868677,0.017605633678833565,0.1436619708192819,4.399998240000704,0.7843444625813739
1976,komponen,langsat,56.0,0.9,0.2,14.3,kaggle,0.01607142828443878,0.0035714285076530626,0.255357138297194,4.499977500112499,0.5786942349926626
1986,komponen,lemak babi,902.0,0.0,100.0,0.0,kaggle,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
1989,komponen,lemak kerbau,818.0,1.5,90.0,0.0,kaggle,0.0018337408290541066,0.11002444974324639,0.0,0.016666666481481483,0.5401386907110547
1991,komponen,lemon squasih,36.0,0.0,0.0,10.0,kaggle,0.0,0.0,0.2777777700617286,0.0,0.5285954792089683
1992,komponen,lemonade,30.0,0.0,0.0,8.0,kaggle,0.0,0.0,0.26666665777777804,0.0,0.5285954792089683
1993,dish,lemper,221.3,3.8,3.6,43.4,kaggle,0.017171260654445273,0.016267510093684996,0.19611387168498023,1.0555552623457602,0.6315957167894539
1996,komponen,leunca buah,33.0,1.9,0.1,7.4,kaggle,0.0575757558310377,0.003030302938475669,0.2242424174471995,18.999810001899977,0.6696603421890435
1997,dish,leupeut ketan,240.0,7.8,0.5,51.3,kaggle,0.03249999986458333,0.002083333324652778,0.213749999109375,15.599968800062399,0.6237310372787127
1998,dish,leverwost sosis hati,387.0,16.0,22.0,3.0,kaggle,0.04134366914381481,0.056847545072745365,0.007751937964465276,0.7272726942148775,0.8065792316525151
2000,komponen,lobak,19.0,0.9,0.1,4.2,kaggle,0.04736841855955692,0.005263157617728546,0.22105261994459896,8.999910000899991,0.658747906302406
2003,komponen,lopis,163.3,2.8,2.2,33.0,kaggle,0.017146356294266033,0.013472137088351885,0.20208205632527826,1.2727266942151387,0.6215809400698262
2008,komponen,makaroni,363.0,8.7,0.4,78.7,kaggle,0.023966942082735695,0.0011019283716200321,0.2168044071162413,21.749945625135936,0.6000171091512578
2010,komponen,mangga gedong,44.0,0.7,0.2,11.2,kaggle,0.01590909054752067,0.004545454442148763,0.2545454487603307,3.499982500087499,0.5808505770054287
2011,komponen,mangga golek,63.0,0.5,0.2,16.7,kaggle,0.007936507810531622,0.003174603124212649,0.26507936087175615,2.4999875000624994,0.5569863829746721
2012,komponen,mangga harum manis,46.0,0.4,0.2,11.9,kaggle,0.008695651984877132,0.004347825992438566,0.25869564655009464,1.9999900000499997,0.5624878414387906
2013,komponen,mangga indramayu,72.0,0.8,0.2,18.7,kaggle,0.011111110956790127,0.0027777777391975317,0.2597222186149692,3.9999800000999994,0.5643117640599437
2014,komponen,mangga kopek,56.0,0.4,0.2,14.6,kaggle,0.007142857015306125,0.0035714285076530626,0.26071428105867356,1.9999900000499997,0.5564750585892245
2017,komponen,mangga muda,59.0,0.5,0.4,15.1,kaggle,0.008474576127549557,0.006779660902039647,0.25593219905199666,1.2499968750078125,0.5683626940487084
2019,komponen,manggis,63.0,0.6,0.6,15.6,kaggle,0.009523809372637946,0.009523809372637946,0.24761904368858662,0.9999983333361111,0.5791031064365789
2024,dish,martabak manis,265.3,4.7,5.5,49.3,kaggle,0.017715793374610656,0.020731247566033745,0.1858273645464479,0.854545299173582,0.6497707676585709
2027,dish,martabak telur,200.0,8.9,5.1,29.5,kaggle,0.0444999997775,0.025499999872499998,0.14749999926250001,1.7450976970396674,0.7535757994862393
2031,komponen,melinjo,66.0,5.0,0.7,13.3,kaggle,0.07575757460973372,0.01060606044536272,0.2015151484618917,7.142846938790088,0.7247570255518376
2035,komponen,menteng,65.0,1.7,0.2,16.1,kaggle,0.026153845751479297,0.0030769230295858,0.2476923038816569,8.499957500212497,0.6017786458342795
2036,komponen,merica,359.0,11.5,6.8,64.4,kaggle,0.03203342609461441,0.01894150412551113,0.17938718612984073,1.6911762218858497,0.6842118160228761
2043,dish,mie basah,86.0,0.6,3.3,14.0,kaggle,0.00697674410492158,0.03837209257706869,0.16279069578150354,0.18181812672177977,0.67673840885469
2046,dish,mie goreng,468.0,7.6,20.4,62.4,kaggle,0.016239316204616844,0.043589743496603106,0.13333333304843303,0.3725490013456372,0.7410758664942478
2047,dish,mie kering,337.0,7.9,11.8,50.0,kaggle,0.023442136428955086,0.03501483669135064,0.14836795208199421,0.6694914686871637,0.7274929460638093
2050,komponen,minyak hati hiu eulamia,902.0,0.0,100.0,0.0,kaggle,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
2059,dish,misro,218.0,0.8,16.0,50.2,kaggle,0.0036697247538086024,0.07339449507617204,0.2302752283014898,0.049999996875000195,0.6916610724619883
2061,komponen,mostarda metan sawi,33.0,2.3,0.5,4.7,kaggle,0.06969696758494037,0.015151514692378344,0.14242423810835644,4.599990800018399,0.7706046595455299
2064,komponen,nanas,52.0,0.4,0.2,13.7,kaggle,0.007692307544378702,0.003846153772189351,0.2634615333949705,1.9999900000499997,0.5582273952315813
2066,komponen,nangka biji,165.0,4.2,0.1,36.7,kaggle,0.025454545300275484,0.0006060606023875116,0.22242424107621675,41.999580004199956,0.6006631844421326
2067,dish,nangka masak di pohon,106.0,1.2,0.3,27.6,kaggle,0.01132075461018156,0.00283018865254539,0.2603773560341759,3.9999866667111115,0.5648610588152848
2068,komponen,nangka muda,51.0,2.0,0.4,11.3,kaggle,0.0392156855055748,0.00784313710111496,0.2215686231064976,4.99998750003125,0.6492128793637961
2072,dish,nasi goreng,276.0,3.2,3.2,30.2,kaggle,0.011594202856542744,0.011594202856542744,0.10942028945862214,0.9999996875000976,0.6522425666295668
2078,dish,nasi uduk,253.3,4.3,21.0,11.7,kaggle,0.016975917816913075,0.08290564515236619,0.04619028801346116,0.20476189501133832,0.8153394874091493
2080,komponen,noga kacang tanah,600.0,14.0,41.7,42.0,kaggle,0.023333333294444446,0.06949999988416668,0.06999999988333333,0.33573140681699265,0.8656173268905889
2085,dish,oncom goreng,363.3,19.3,19.3,40.3,kaggle,0.053124139683115496,0.053124139683115496,0.11092760773210127,0.9999999481865312,0.8745311161392691
2086,dish,oncom hitam goreng,284.0,12.0,14.4,13.6,kaggle,0.04225352097798056,0.05070422517357667,0.047887323775044635,0.833333275462967,0.975055617421507
2087,dish,oncom hitam goreng bertepung,306.7,9.0,18.0,27.0,kaggle,0.029344636356880872,0.058689272713761745,0.08803390907064262,0.49999997222222375,0.8639172365120457
2090,komponen,oncom kedele,187.0,13.0,6.0,22.6,kaggle,0.06951871620578226,0.032085561325745665,0.12085561432697534,2.1666663055556157,0.8364285186224304
2091,dish,oncom merah goreng,368.0,6.8,32.0,13.2,kaggle,0.01847826081935255,0.08695652150283555,0.03586956511991966,0.21249999335937522,0.7943276448189182
2092,dish,oncom merah goreng bertepung,320.0,7.3,18.7,31.0,kaggle,0.022812499928710938,0.05843749981738281,0.09687499969726562,0.39037431067517053,0.8302138654465234
2093,dish,oncom merah sayur tumis,40.0,2.0,2.0,3.0,kaggle,0.04999999875000003,0.04999999875000003,0.07499999812500005,0.99999950000025,0.9326564970298526
2094,dish,oncom pepes,76.0,5.2,1.8,10.6,kaggle,0.06842105173130196,0.023684210214681447,0.1394736823753463,2.888887283951509,0.7941260872469517
2096,dish,ongolongol,115.0,1.5,6.0,14.0,kaggle,0.013043478147448016,0.052173912589792065,0.12173912937618149,0.24999995833334027,0.7595649237322353
2098,komponen,opak singkong,940.0,36.0,42.0,104.0,kaggle,0.038297872299683115,0.044680851016296964,0.11063829775464011,0.8571428367346944,0.8311041482285934
2100,komponen,otak,125.0,10.4,8.6,0.8,kaggle,0.0831999993344,0.0687999994496,0.006399999948800001,1.2093021849648624,0.7895690236767712
2102,komponen,oyek dari singkong,342.0,2.3,0.1,83.1,kaggle,0.006725146179166239,0.00029239765996374957,0.24298245542987584,22.999770002299975,0.5483219214443285
2104,komponen,pala biji,494.0,7.5,36.4,40.1,kaggle,0.015182186204084644,0.07368421037715747,0.08117408890450589,0.20604395038340798,0.8264978800166985
2105,komponen,pala daging,42.0,0.3,0.2,10.9,kaggle,0.00714285697278912,0.00476190464852608,0.2595238033446714,1.4999925000374996,0.5595943744571983
2107,komponen,papais,133.8,3.0,1.6,27.0,kaggle,0.022421524496102206,0.011958146397921178,0.20179372046491986,1.8749988281257324,0.6310850997378159
2110,komponen,paria pare,29.0,1.1,0.3,6.6,kaggle,0.03793103317479196,0.010344827229488715,0.22758619904875174,3.666654444485186,0.649950400339863
2114,komponen,pati singkong tapioka,362.0,0.5,0.3,86.9,kaggle,0.0013812154657977473,0.0008287292794786484,0.2400552479556485,1.6666611111296297,0.5350447799909808
2115,komponen,pecay,23.0,1.8,0.3,4.5,kaggle,0.07826086616257104,0.01304347769376184,0.19565216540642758,5.999980000066667,0.736694739439655
2116,komponen,peda ikan banjar,156.0,28.0,4.0,0.0,kaggle,0.17948717833662065,0.025641025476660095,0.0,6.999998250000437,0.6135992293543456
2128,dish,pepaya lodeh,275.0,11.6,11.6,30.2,kaggle,0.042181818028429754,0.042181818028429754,0.10981818141884298,0.9999999137931109,0.8358029197244721
2129,komponen,pepaya muda,26.0,2.1,0.1,4.9,kaggle,0.08076922766272202,0.003846153698224858,0.18846153121301804,20.999790002099978,0.722726327507354
2132,komponen,permen,400.0,0.0,0.0,95.0,kaggle,0.0,0.0,0.23749999940625,0.0,0.5285954792089683
2133,komponen,pete segar,142.0,10.4,2.0,22.0,kaggle,0.07323943610394763,0.014084506943066852,0.1549295763737354,5.199997400001299,0.7616357850926854
2134,komponen,peterseli,50.0,3.7,1.0,9.0,kaggle,0.07399999852000004,0.01999999960000001,0.17999999640000008,3.6999963000037006,0.7574464282125235
2136,komponen,petis udang,220.0,15.0,0.1,40.0,kaggle,0.06818181787190083,0.0004545454524793389,0.18181818099173555,149.99850001499985,0.7012314858764208
2139,komponen,pilus,514.0,1.0,27.8,647.0,kaggle,0.0019455252880437252,0.05408560300761556,1.2587548613642903,0.03597122172765389,0.5584327601484976
2141,dish,pindang ikan banjar,157.0,28.0,4.2,0.0,kaggle,0.17834394790863728,0.02675159218629559,0.0,6.6666650793654565,0.6171059474312202
2142,dish,pindang ikan benggol,170.0,31.0,4.2,0.0,kaggle,0.18235294010380623,0.02470588220761246,0.0,7.3809506235831845,0.6099128473212272
2143,dish,pindang ikan layang,153.0,30.0,2.8,0.0,kaggle,0.19607843009099066,0.018300653475159127,0.0,10.714281887756469,0.5874834882935815
2144,dish,pindang ikan selar kecil,142.0,27.0,3.0,0.0,kaggle,0.19014084373140253,0.02112676041460028,0.0,8.999997000000999,0.5972318008801809
2146,komponen,pisang ambon,99.0,1.2,0.2,25.8,kaggle,0.012121211998775637,0.0020202019997959397,0.2606060579736762,5.9999700001499985,0.5647318281889055
